id,text,label,dataset_id
072-6653,Gingrich supported individual health insurance mandates ,0,72
072-1490,Close to 30 of our federal prison population consists of illegal immigrants ,1,72
072-3809,Says Lee Leffingwell has been mayor of Austin Texas for about as long as Sarah Palin was governor of Alaska ,1,72
072-4747,Almost 40 percent of all undocumented immigrants come by plane and they overstay their visas ,0,72
072-1166,Under the Affordable Care Act anyone on Medicare who is admitted to a hospital for observation will be responsible for the bill Medicare wont pay a cent ,1,72
072-1799,Aphotograph of 21 year old Hillary Clinton featured a Confederate battle flag in the background ,1,72
072-8490,There are 500 million Internet users and 80 million bloggers who are driving discussions in China So youve got a lot of people voicing frustration and discontent ,0,72
072-667, Obama Biden and their liberal allies oppose clean coal ,1,72
072-7434,Republican House candidateMarilinda Garcia even opposes closing the loophole that allows dangerous criminals to get a gun without a background check ,0,72
072-11281,Says Gov Rick Perrys administration has proposed ending immunizations for 113 000 kids ,0,72
072-1979,Says Ohios I X Center used to be a great plant but thousands of people of worked here and they left when their jobs were moved overseas ,1,72
072-2066,I can put 10 000 people to work Electricians plumbers sheet metal workers by retrofitting all of the state buildings for energy independence or efficiency ,0,72
072-8266,Nevada Republican Senate nominee Joe Heck voted to criminalize abortion for rape victims ,0,72
072-7837,Says the 3C Corridor train would have taken an hour and 15 minutes longer to carry passengers across Ohio than it would have taken on a New York Central train in 1935 ,0,72
072-8543,On support for Ronald Reagans policies,1,72
072-9658,George Bush never suggested that we eliminate funding for Planned Parenthood ,0,72
072-1296,When Mitt Romney was governor of Massachusetts we didnt just slow the rate of growth of our government we actually cut it ,1,72
072-5735, Senator McCain would pay for part of his health care plan by making drastic cuts in Medicare 882 billion worth ,1,72
072-4673,According to a recent Congressional Budget Office report under Obamacare 7 million people will lose their employer sponsored insurance ,0,72
072-3761,Says the Obama administration never responded to his 2012 letter flagging the uptick in unaccompanied children crossing the U S Mexico border ,0,72
072-1871,Speaker Gingrich for 20 years supported a federal individual mandate for health insurance ,0,72
072-8238,Says Michele Bachmann said The Chinese built a Great Wall 5 000 years ago You dont see any illegal Mexicans in China ,1,72
072-6555,When the presidents spokesman was asked about Anwar al Awlakis son he said he should have chosen a more responsible father ,0,72
072-9828,Says Travis County home to Austin is the most liberal county in the United States ,1,72
072-1158,Most of West Virginia is still owned in excess of 90 percent by out of state interests ,1,72
072-12775,Providence has more of its pension fund invested in hedge funds and is less transparent about it than the state ,0,72
072-7945,Paula Deen supported and campaigned for Barack Obama ,1,72
072-776,Barack Obama is the first president to file lawsuits against the states he swore an oath to protect ,1,72
072-6938,After not having any foreign trade offices overseas for the past decade New Jersey opened offices in Shanghai and London in the past six months and has seen an 18 percent increase in exports ,1,72
072-3729,Seniors will have to find 12 500 for health care because Republicans voted to end Medicare ,1,72
072-6745, We had a press conference here that interestingly no one in the mainstream media covered ,1,72
072-10123,Sherrod Brown opposed blocking a new EPA emissions rule despite acknowledging that the EPAs cap and trade regulations are burdensome and could harm economic growth in Ohio ,0,72
072-1493,Says Rep Jim Weidner proposed a bill taking away health care for 80 000 of Oregons children ,0,72
072-5045,A proposed San Antonio ordinance will allow men into womens restrooms in the city ,1,72
072-4517,Because the EPA closed a lead smelter in Missouri all lead for bullets will have to come from overseas ,1,72
072-7250,Says Oregon is one of only three states that allow the use of gillnets on inland waters ,1,72
072-1198,The ammunition used in the Orlando shooting is banned by Geneva Convention It enters the body spins explodes ,1,72
072-11156, I had prostate cancer five six years ago My chance of surviving prostate cancer and thank God I was cured of it in the United States 82 My chances of surviving prostate cancer in England only 44 under socialized medicine ,1,72
072-9089,Weve seen more anti womens choice bills introduced in the first half of this session than weve seen in the last three General Assemblies ,0,72
072-1173, Did Obama know that Tony Rezko was saving him 300 000 on the purchase of his home ,1,72
072-10511,Wisconsin was embroiled in a constitutional crisis brought on by the Democratic senators fleeing the state for Illinois to block Gov Scott Walkers budget repair bill ,0,72
072-1814,Obama s tax plan cuts taxes for 95 percent of all working families ,0,72
072-8463,Sixty percent of New Jersey doctors do not accept Medicaid patients ,0,72
072-6527,Kasichs trade deals cost Ohio thousands of jobs 49 000 jobs to Mexico 91 000 to China ,1,72
072-3096,Were only inches away from no longer being a free economy ,1,72
072-4270,Justice John Roberts Signed Off On Obamas Arrest For Treason ,1,72
072-12753,Under Barack Obama the U S now has the lowest workforce since President Jimmy Carter ,0,72
072-2030,California has robust job growth that outpaces the rest of the nation ,0,72
072-733,After Fahrenheit 9 11 came out Bush s approval rating never was better it only got worse ,0,72
072-5576,The annual gross domestic product of metro Atlanta is bigger than 28 states in the union ,0,72
072-3779,Says Barack Obamas health care law will be the biggest job killer ever ,1,72
072-4793,Voter fraud provided a portion of the margin of victory of Democrat John Lehman over Republican Sen Van Wanggaard in a state Senate recall election ,1,72
072-8298,Says carpet bombing means bombing not a city but the location of the troops with embedded special forces to direct the air power ,1,72
072-8979, The most private question on this years form asks for an individuals race and that question has been asked by every census since the 1790 census conducted under then President George Washington ,0,72
072-11826,The Clinton Foundation is a charity where President and Secretary Clinton and their daughter they take no salary they get no money from it they take no personal benefit from it ,0,72
072-4094,Says Mike Dovilla supports a plan that could allow a foreign corporation to take over the Ohio Turnpike ,0,72
