,id,text,label
218,218,Although coming under the sway of various empires and home to a variety of ethnicities the Land of Israel was predominantly Israelite Judahite and then Jewish until the 3rd century ,1
219,219,A total of sixteen bombs were dropped against Trygg one hitting the stern of the ship and passing through without exploding ,1
220,220,In the Islamic doctrinal sense the term refers to a person who does not recognize Allah or the finality of the prophethood of Muhammad and hides denies or covers the truth ,1
221,221,Paredes was brought up on two charges violation of Uniform Code of Military Justice Article 86 absence without leave and Article 87 Missing movement and found guilty by Courts Martial on May 10 2005 ,1
222,222,In 1912 1913 the First Balkan War broke out when the nation states of Greece Serbia Bulgaria and Montenegro united in an alliance against the Ottoman Empire and after a five months war essentially terminated five centuries of Ottoman presence in Europe ,1
223,223,Some scholars argue the power of the Caliphate began waning by 1683 and without the acquisition of significant new wealth the Ottoman Empire went into a fast decline Ottomanist scholars however have based research on Ottoman archives that show the decline narrative to be tenuous at best an economically vibrant and growing empire with a sophisticated political leadership brought to a premature end after the first world war is a more accurate historiography ,1
224,224,Although both Oneness and Trinitarian the true church denominations acknowledge the God of the Bible as the only God in existence and that Jesus was born died and resurrected Oneness doctrine differs from mainstream Christian denominations in that the traditional concept of the Trinity is rejected as an inadequate and inaccurate description of God ,1
225,225,In the Welsh story Culhwch and Olwen after he slew Dillus Farfawg Arthur composed an englyn that satirized his follower which led to a permanent break between Kay and Arthur ,1
226,226,It has been contended that he should be credited with the invention of baseball although that contention has been proved to be mere myth ,1
227,227,Other outdated factors not included in the Exner system of scoring include according to one source ,1
228,228,Since then the PROTECT Act of 2003 has been enacted for essentially the same purpose with the first conviction under the act happening to a previously convicted sex offender on December 1 2005 ,1
229,229,It is already quite obvious that a large range of types of mammatus clouds exist each with distinct properties and in distinct environments ,1
230,230,There have been various attempts legally and in the court of public opinion to discredit Erhard ,1
231,231,The title The Brethren is one that many of their number are comfortable with in that the Bible designates all believers as brethren ,1
232,232,In Europe fascism emerged as a movement opposed to both socialism and capitalism with fascist movements presenting themselves as a third way between Marxian socialism and capitalism ,1
233,233,It can be viewed as a nationalist concept insofar as one sees the nation to which one belongs as a paternal figure compare to motherland and homeland strictly speaking the word need not be used with such associations ,1
234,234,After leaving the WWF Hart apologized for the angles claiming that he had been pressured into going through with them and stating that I am not in any shape or form a racist ,1
235,235,In some cases cold fusion researchers contend that cold fusion research is being suppressed ,1
236,236,The struggle was called the Cold War because it did not involve direct armed conflict between the main contestants by contrast a so called hot war ,1
237,237,Characterized by critics as a political smear campaign conducted by the Swift Boat Veterans for Truth against John Kerry the term swiftboating or Swift Boating is now commonly used to refer to what the New York Times describes as the nastiest of campaign smears ,1
